cell_id,cycle,impedance_ohm,impedance_growth_pct
cell_008,655,0.05599,12.61
cell_008,656,0.05617,12.96
cell_008,657,0.05646,13.54
cell_008,658,0.05676,14.15
cell_008,659,0.05696,14.56
cell_008,660,0.05661,13.84
cell_008,661,0.05615,12.92
cell_008,662,0.05619,13.0
cell_008,663,0.05647,13.57
cell_008,664,0.05693,14.5
cell_008,665,0.05621,13.05
cell_008,666,0.05688,14.39
cell_008,667,0.0571,14.83
cell_008,668,0.05702,14.67
cell_008,669,0.0566,13.84
cell_008,670,0.05628,13.19
cell_008,671,0.0567,14.03
cell_008,672,0.05693,14.49
cell_008,673,0.05628,13.19
cell_008,674,0.05632,13.26
cell_008,675,0.05685,14.34
cell_008,676,0.057,14.63
cell_008,677,0.05663,13.89
cell_008,678,0.05678,14.19
cell_008,679,0.05699,14.62
cell_008,680,0.05711,14.85
cell_008,681,0.05703,14.69
cell_008,682,0.05697,14.57
cell_008,683,0.05676,14.16
cell_008,684,0.05727,15.18
cell_008,685,0.0564,13.43
cell_008,686,0.05681,14.26
cell_008,687,0.05637,13.36
cell_008,688,0.05672,14.07
cell_008,689,0.05657,13.78
cell_008,690,0.05686,14.35
cell_008,691,0.05713,14.9
cell_008,692,0.057,14.63
cell_008,693,0.05643,13.48
cell_008,694,0.05648,13.59
cell_008,695,0.05708,14.81
cell_008,696,0.0565,13.64
cell_008,697,0.05737,15.39
cell_008,698,0.05677,14.17
cell_008,699,0.05705,14.74
cell_008,700,0.05696,14.55
cell_008,701,0.05729,15.21
cell_008,702,0.05678,14.2
cell_008,703,0.05706,14.75
cell_008,704,0.05745,15.54
cell_008,705,0.05727,15.18
cell_008,706,0.05674,14.11
cell_008,707,0.05658,13.78
cell_008,708,0.05716,14.95
cell_008,709,0.05753,15.7
cell_008,710,0.05695,14.53
cell_008,711,0.05742,15.49
cell_008,712,0.05681,14.26
cell_008,713,0.05686,14.35
cell_008,714,0.05762,15.87
cell_008,715,0.05667,13.97
cell_008,716,0.05667,13.97
cell_008,717,0.05745,15.54
cell_008,718,0.05743,15.5
cell_008,719,0.05765,15.95
cell_008,720,0.05742,15.49
cell_008,721,0.05759,15.82
cell_008,722,0.05717,14.97
cell_008,723,0.05707,14.78
cell_008,724,0.05712,14.87
cell_008,725,0.05696,14.56
cell_008,726,0.05727,15.18
cell_008,727,0.05699,14.61
cell_008,728,0.05754,15.73
cell_008,729,0.05707,14.78
cell_008,730,0.05771,16.06
cell_008,731,0.05698,14.59
cell_008,732,0.05758,15.79
cell_008,733,0.05756,15.77
cell_008,734,0.05744,15.51
cell_008,735,0.05705,14.73
cell_008,736,0.05732,15.28
cell_008,737,0.05698,14.6
cell_008,738,0.05756,15.75
cell_008,739,0.05736,15.37
cell_008,740,0.05719,15.01
cell_008,741,0.05768,16.01
cell_008,742,0.05787,16.39
cell_008,743,0.05776,16.16
cell_008,744,0.05762,15.88
cell_008,745,0.05771,16.06
cell_008,746,0.05771,16.07
cell_008,747,0.05713,14.9
cell_008,748,0.0573,15.23
cell_008,749,0.05763,15.9
cell_008,750,0.05775,16.14
cell_008,751,0.05717,14.97
cell_008,752,0.05797,16.59
cell_008,753,0.05763,15.9
cell_008,754,0.05712,14.89
cell_008,755,0.05718,15.0
cell_008,756,0.05797,16.58
cell_008,757,0.05805,16.75
cell_008,758,0.05738,15.4
cell_008,759,0.05779,16.23
cell_008,760,0.05713,14.89
cell_008,761,0.05783,16.31
cell_008,762,0.05753,15.7
cell_008,763,0.05798,16.6
cell_008,764,0.05734,15.33
cell_008,765,0.05757,15.79
cell_008,766,0.05814,16.94
cell_008,767,0.05798,16.61
cell_008,768,0.05811,16.88
cell_008,769,0.05733,15.3
cell_008,770,0.05744,15.51
cell_008,771,0.05757,15.79
cell_008,772,0.05796,16.57
cell_008,773,0.05807,16.79
cell_008,774,0.05777,16.18
cell_008,775,0.05789,16.42
cell_008,776,0.05805,16.75
cell_008,777,0.05817,16.98
cell_008,778,0.05745,15.55
cell_008,779,0.05755,15.75
cell_008,780,0.05797,16.59
cell_008,781,0.05828,17.21
cell_008,782,0.05817,16.99
cell_008,783,0.05748,15.59
cell_008,784,0.05748,15.6
cell_008,785,0.05741,15.47
cell_008,786,0.05795,16.55
cell_008,787,0.05835,17.35
cell_008,788,0.05791,16.46
cell_008,789,0.05835,17.35
cell_008,790,0.05766,15.97
cell_008,791,0.05775,16.15
cell_008,792,0.05776,16.16
cell_008,793,0.05778,16.2
cell_008,794,0.05818,17.01
cell_008,795,0.05754,15.73
cell_008,796,0.05843,17.52
cell_008,797,0.05762,15.89
cell_008,798,0.0579,16.44
cell_008,799,0.05849,17.62
cell_008,800,0.05759,15.82
cell_009,1,0.04963,0.45
cell_009,2,0.04965,0.5
cell_009,3,0.04941,-0.0
cell_009,4,0.04957,0.32
cell_009,5,0.0497,0.58
cell_009,6,0.04936,-0.1
cell_009,7,0.04943,0.03
cell_009,8,0.04916,-0.5
cell_009,9,0.04948,0.14
cell_009,10,0.04991,1.02
cell_009,11,0.04994,1.08
cell_009,12,0.04902,-0.79
cell_009,13,0.04986,0.91
cell_009,14,0.04972,0.63
cell_009,15,0.04909,-0.64
cell_009,16,0.04922,-0.38
cell_009,17,0.04983,0.85
cell_009,18,0.04916,-0.51
cell_009,19,0.04938,-0.06
cell_009,20,0.04982,0.84
cell_009,21,0.04997,1.13
cell_009,22,0.04955,0.28
cell_009,23,0.04999,1.17
cell_009,24,0.04941,0.0
cell_009,25,0.04963,0.45
cell_009,26,0.04954,0.27
cell_009,27,0.04987,0.93
cell_009,28,0.04917,-0.49
cell_009,29,0.04928,-0.27
cell_009,30,0.0494,-0.01
cell_009,31,0.04991,1.01
cell_009,32,0.04965,0.49
cell_009,33,0.0494,-0.02
cell_009,34,0.04925,-0.33
cell_009,35,0.05016,1.51
cell_009,36,0.04979,0.78
cell_009,37,0.04969,0.58
cell_009,38,0.0496,0.38
cell_009,39,0.04978,0.75
cell_009,40,0.04966,0.5
cell_009,41,0.04967,0.53
cell_009,42,0.04981,0.81
cell_009,43,0.04935,-0.12
cell_009,44,0.05014,1.48
cell_009,45,0.04976,0.7
cell_009,46,0.04952,0.22
cell_009,47,0.04954,0.26
cell_009,48,0.04979,0.77
cell_009,49,0.05008,1.36
cell_009,50,0.04988,0.94
cell_009,51,0.05014,1.48
cell_009,52,0.04975,0.69
cell_009,53,0.05033,1.87
cell_009,54,0.0499,0.99
cell_009,55,0.04981,0.82
cell_009,56,0.05027,1.75
cell_009,57,0.04964,0.48
cell_009,58,0.05031,1.82
cell_009,59,0.04972,0.63
cell_009,60,0.05003,1.25
cell_009,61,0.04989,0.98
cell_009,62,0.05024,1.68
cell_009,63,0.04951,0.21
cell_009,64,0.04985,0.89
cell_009,65,0.05014,1.47
cell_009,66,0.04992,1.03
cell_009,67,0.04953,0.25
cell_009,68,0.04983,0.86
cell_009,69,0.05028,1.76
cell_009,70,0.04969,0.57
cell_009,71,0.05029,1.78
cell_009,72,0.05041,2.02
cell_009,73,0.04987,0.94
cell_009,74,0.05005,1.3
cell_009,75,0.04986,0.92
cell_009,76,0.05007,1.34
cell_009,77,0.04997,1.14
cell_009,78,0.05017,1.54
cell_009,79,0.0498,0.79
cell_009,80,0.04977,0.74
cell_009,81,0.04991,1.01
cell_009,82,0.04995,1.1
cell_009,83,0.05001,1.21
cell_009,84,0.0503,1.81
cell_009,85,0.04982,0.82
cell_009,86,0.04989,0.97
cell_009,87,0.05022,1.65
cell_009,88,0.04999,1.18
cell_009,89,0.05054,2.29
cell_009,90,0.05072,2.65
cell_009,91,0.05012,1.44
cell_009,92,0.05019,1.59
cell_009,93,0.05073,2.68
cell_009,94,0.05046,2.13
cell_009,95,0.04991,1.02
cell_009,96,0.05062,2.44
cell_009,97,0.05009,1.39
cell_009,98,0.05036,1.92
cell_009,99,0.05001,1.23
cell_009,100,0.05044,2.08
cell_009,101,0.05042,2.06
cell_009,102,0.05016,1.52
cell_009,103,0.05009,1.38
cell_009,104,0.05084,2.89
cell_009,105,0.05017,1.54
cell_009,106,0.05024,1.68
cell_009,107,0.05004,1.27
cell_009,108,0.05016,1.52
cell_009,109,0.05058,2.37
cell_009,110,0.0502,1.6
cell_009,111,0.05022,1.65
cell_009,112,0.05078,2.78
cell_009,113,0.05042,2.04
cell_009,114,0.0508,2.81
cell_009,115,0.05092,3.06
cell_009,116,0.0507,2.62
cell_009,117,0.05024,1.68
cell_009,118,0.05043,2.06
cell_009,119,0.05025,1.7
cell_009,120,0.0502,1.6
cell_009,121,0.05034,1.89
cell_009,122,0.05048,2.16
cell_009,123,0.05042,2.06
cell_009,124,0.05038,1.97
cell_009,125,0.05018,1.57
cell_009,126,0.05088,2.97
cell_009,127,0.05051,2.23
cell_009,128,0.05024,1.68
cell_009,129,0.0508,2.81
cell_009,130,0.05065,2.51
cell_009,131,0.05089,2.99
cell_009,132,0.05107,3.36
cell_009,133,0.05076,2.73
cell_009,134,0.05104,3.3
cell_009,135,0.0502,1.6
cell_009,136,0.05111,3.44
cell_009,137,0.05056,2.33
cell_009,138,0.05067,2.55
cell_009,139,0.05064,2.5
cell_009,140,0.05102,3.26
cell_009,141,0.051,3.22
cell_009,142,0.05039,1.98
cell_009,143,0.05104,3.3
cell_009,144,0.05048,2.17
cell_009,145,0.05054,2.29
cell_009,146,0.05119,3.6
cell_009,147,0.05063,2.47
cell_009,148,0.05111,3.43
cell_009,149,0.05058,2.36
cell_009,150,0.05099,3.21
cell_009,151,0.05089,3.01
cell_009,152,0.05056,2.34
cell_009,153,0.05078,2.78
cell_009,154,0.0507,2.61
cell_009,155,0.05133,3.9
cell_009,156,0.05043,2.07
cell_009,157,0.0509,3.02
cell_009,158,0.05107,3.37
cell_009,159,0.05052,2.24
cell_009,160,0.05058,2.37
cell_009,161,0.0506,2.4
cell_009,162,0.05117,3.56
cell_009,163,0.05111,3.45
cell_009,164,0.0512,3.62
cell_009,165,0.05128,3.79
cell_009,166,0.05143,4.09
cell_009,167,0.05101,3.24
cell_009,168,0.05086,2.94
cell_009,169,0.05059,2.39
cell_009,170,0.05134,3.91
cell_009,171,0.05145,4.13
cell_009,172,0.0509,3.02
cell_009,173,0.05153,4.29
cell_009,174,0.05157,4.38
cell_009,175,0.05061,2.44
cell_009,176,0.05159,4.41
cell_009,177,0.05101,3.25
cell_009,178,0.05161,4.46
cell_009,179,0.05101,3.24
cell_009,180,0.05092,3.07
cell_009,181,0.05144,4.11
cell_009,182,0.05151,4.26
cell_009,183,0.0513,3.82
cell_009,184,0.05109,3.4
cell_009,185,0.05145,4.14
cell_009,186,0.05167,4.57
cell_009,187,0.05081,2.83
cell_009,188,0.0513,3.82
cell_009,189,0.05169,4.62
cell_009,190,0.05077,2.75
cell_009,191,0.05143,4.08
cell_009,192,0.05156,4.36
cell_009,193,0.05171,4.65
cell_009,194,0.05171,4.65
cell_009,195,0.05093,3.09
cell_009,196,0.05102,3.26
cell_009,197,0.05157,4.37
cell_009,198,0.05159,4.41
cell_009,199,0.05151,4.26
cell_009,200,0.05175,4.74
cell_009,201,0.05136,3.95
cell_009,202,0.05087,2.96
cell_009,203,0.05143,4.08
cell_009,204,0.05154,4.32
cell_009,205,0.05116,3.54
cell_009,206,0.05138,3.99
cell_009,207,0.05156,4.35
cell_009,208,0.05149,4.22
cell_009,209,0.05111,3.45
cell_009,210,0.05117,3.56
cell_009,211,0.05151,4.25
cell_009,212,0.05146,4.15
cell_009,213,0.05177,4.79
cell_009,214,0.05143,4.09
cell_009,215,0.05185,4.94
cell_009,216,0.05198,5.21
cell_009,217,0.05159,4.41
cell_009,218,0.05134,3.9
cell_009,219,0.05178,4.79
cell_009,220,0.05179,4.83
cell_009,221,0.05192,5.08
cell_009,222,0.05109,3.4
cell_009,223,0.05147,4.17
cell_009,224,0.0511,3.42
cell_009,225,0.05145,4.13
cell_009,226,0.05131,3.85
cell_009,227,0.05193,5.11
cell_009,228,0.05149,4.21
cell_009,229,0.05129,3.81
cell_009,230,0.05144,4.11
cell_009,231,0.05119,3.6
cell_009,232,0.05205,5.34
cell_009,233,0.05157,4.38
cell_009,234,0.05197,5.19
cell_009,235,0.0517,4.64
cell_009,236,0.05183,4.9
cell_009,237,0.05195,5.14
cell_009,238,0.05177,4.77
cell_009,239,0.05135,3.94
cell_009,240,0.05145,4.13
cell_009,241,0.05207,5.39
cell_009,242,0.05217,5.59
cell_009,243,0.05163,4.49
cell_009,244,0.0518,4.83
cell_009,245,0.05215,5.56
cell_009,246,0.05156,4.35
cell_009,247,0.05202,5.28
cell_009,248,0.05219,5.62
cell_009,249,0.05179,4.81
cell_009,250,0.05225,5.75
cell_009,251,0.05157,4.37
cell_009,252,0.05175,4.73
cell_009,253,0.05218,5.61
cell_009,254,0.05172,4.68
cell_009,255,0.0523,5.84
cell_009,256,0.05151,4.24
cell_009,257,0.0523,5.85
cell_009,258,0.05165,4.54
cell_009,259,0.05152,4.28
cell_009,260,0.05164,4.53
cell_009,261,0.05184,4.92
cell_009,262,0.05202,5.28
cell_009,263,0.05244,6.14
cell_009,264,0.05204,5.32
cell_009,265,0.05156,4.36
cell_009,266,0.0517,4.64
cell_009,267,0.05191,5.07
cell_009,268,0.0522,5.65
cell_009,269,0.05164,4.52
cell_009,270,0.05239,6.04
cell_009,271,0.0525,6.26
cell_009,272,0.052,5.24
cell_009,273,0.05208,5.41
cell_009,274,0.05214,5.53
cell_009,275,0.05231,5.87
cell_009,276,0.0521,5.45
cell_009,277,0.05241,6.08
cell_009,278,0.05219,5.64
cell_009,279,0.05253,6.33
cell_009,280,0.05263,6.52
cell_009,281,0.05198,5.21
cell_009,282,0.05188,5.0
cell_009,283,0.05182,4.88
cell_009,284,0.0524,6.05
cell_009,285,0.05266,6.58
cell_009,286,0.05215,5.54
cell_009,287,0.05194,5.13
cell_009,288,0.0524,6.06
cell_009,289,0.05273,6.73
cell_009,290,0.05204,5.33
cell_009,291,0.05263,6.52
cell_009,292,0.05224,5.73
cell_009,293,0.05245,6.16
cell_009,294,0.05211,5.47
cell_009,295,0.05234,5.93
cell_009,296,0.0522,5.64
cell_009,297,0.05214,5.52
cell_009,298,0.05203,5.31
cell_009,299,0.05275,6.75
cell_009,300,0.05282,6.91
cell_009,301,0.05248,6.22
cell_009,302,0.05219,5.62
cell_009,303,0.05236,5.97
cell_009,304,0.0527,6.66
cell_009,305,0.05198,5.2
cell_009,306,0.05288,7.03
cell_009,307,0.05219,5.62
cell_009,308,0.05224,5.73
cell_009,309,0.05198,5.2
cell_009,310,0.05232,5.9
cell_009,311,0.05244,6.13
cell_009,312,0.05258,6.41
cell_009,313,0.05232,5.89
cell_009,314,0.05208,5.42
cell_009,315,0.05278,6.82
cell_009,316,0.0521,5.45
cell_009,317,0.05245,6.16
cell_009,318,0.05275,6.75
cell_009,319,0.05252,6.29
cell_009,320,0.05243,6.11
cell_009,321,0.05256,6.37
cell_009,322,0.05301,7.28
cell_009,323,0.05277,6.79
cell_009,324,0.05301,7.29
cell_009,325,0.05267,6.61
cell_009,326,0.05229,5.84
cell_009,327,0.05251,6.27
cell_009,328,0.05294,7.16
cell_009,329,0.05283,6.92
cell_009,330,0.05304,7.34
cell_009,331,0.0522,5.64
cell_009,332,0.05231,5.88
cell_009,333,0.05254,6.34
cell_009,334,0.05287,7.01
cell_009,335,0.0532,7.68
cell_009,336,0.05296,7.18
cell_009,337,0.0529,7.06
cell_009,338,0.05323,7.74
cell_009,339,0.05273,6.72
cell_009,340,0.05285,6.97
cell_009,341,0.05259,6.43
cell_009,342,0.05257,6.39
cell_009,343,0.05236,5.96
cell_009,344,0.05278,6.83
cell_009,345,0.05262,6.49
cell_009,346,0.05316,7.59
cell_009,347,0.05251,6.28
cell_009,348,0.05279,6.84
cell_009,349,0.0531,7.47
cell_009,350,0.05315,7.56
cell_009,351,0.05265,6.56
cell_009,352,0.05282,6.91
cell_009,353,0.05264,6.53
cell_009,354,0.05308,7.43
cell_009,355,0.0525,6.26
cell_009,356,0.05249,6.24
cell_009,357,0.05337,8.01
cell_009,358,0.05342,8.11
cell_009,359,0.05319,7.65
cell_009,360,0.05339,8.06
cell_009,361,0.05328,7.84
cell_009,362,0.05267,6.6
cell_009,363,0.05261,6.49
cell_009,364,0.05325,7.77
cell_009,365,0.05304,7.36
cell_009,366,0.05335,7.99
cell_009,367,0.05353,8.34
cell_009,368,0.05279,6.84
cell_009,369,0.05303,7.32
cell_009,370,0.0528,6.86
cell_009,371,0.05338,8.04
cell_009,372,0.05319,7.65
cell_009,373,0.05317,7.61
cell_009,374,0.05328,7.83
cell_009,375,0.05346,8.21
cell_009,376,0.05337,8.02
cell_009,377,0.05323,7.74
cell_009,378,0.05329,7.86
cell_009,379,0.05315,7.58
cell_009,380,0.05323,7.74
cell_009,381,0.05314,7.55
cell_009,382,0.05359,8.46
cell_009,383,0.05308,7.43
cell_009,384,0.05357,8.42
cell_009,385,0.05296,7.2
cell_009,386,0.05287,7.0
cell_009,387,0.05327,7.81
cell_009,388,0.05366,8.6
cell_009,389,0.05315,7.57
cell_009,390,0.05291,7.09
cell_009,391,0.05294,7.15
cell_009,392,0.0536,8.48
cell_009,393,0.05299,7.26
cell_009,394,0.05316,7.6
cell_009,395,0.05327,7.81
cell_009,396,0.05379,8.87
cell_009,397,0.05373,8.76
cell_009,398,0.0532,7.67
cell_009,399,0.05352,8.32
cell_009,400,0.0537,8.69
cell_009,401,0.05356,8.41
cell_009,402,0.05329,7.86
cell_009,403,0.05339,8.07
cell_009,404,0.05325,7.76
cell_009,405,0.05349,8.26
cell_009,406,0.05323,7.73
cell_009,407,0.0535,8.27
cell_009,408,0.05344,8.16
cell_009,409,0.05358,8.44
cell_009,410,0.05379,8.87
cell_009,411,0.05345,8.17
cell_009,412,0.05345,8.18
cell_009,413,0.05369,8.67
cell_009,414,0.05362,8.52
cell_009,415,0.05324,7.76
cell_009,416,0.05389,9.07
cell_009,417,0.05386,9.01
cell_009,418,0.05383,8.95
cell_009,419,0.05337,8.02
cell_009,420,0.05358,8.44
cell_009,421,0.05355,8.38
cell_009,422,0.05329,7.86
cell_009,423,0.05403,9.35
cell_009,424,0.0539,9.09
cell_009,425,0.05375,8.78
cell_009,426,0.05416,9.61
cell_009,427,0.05381,8.9
cell_009,428,0.05417,9.64
cell_009,429,0.05407,9.44
cell_009,430,0.05341,8.09
cell_009,431,0.05337,8.02
cell_009,432,0.05341,8.1
cell_009,433,0.05328,7.83
cell_009,434,0.05409,9.48
cell_009,435,0.05424,9.79
cell_009,436,0.05394,9.17
cell_009,437,0.05403,9.36
cell_009,438,0.05428,9.85
cell_009,439,0.0542,9.71
cell_009,440,0.0538,8.88
cell_009,441,0.05403,9.36
cell_009,442,0.05361,8.49
cell_009,443,0.05415,9.6
cell_009,444,0.05406,9.41
cell_009,445,0.05413,9.55
cell_009,446,0.05344,8.16
cell_009,447,0.05425,9.81
cell_009,448,0.0535,8.28
cell_009,449,0.05431,9.92
cell_009,450,0.05387,9.03
cell_009,451,0.05431,9.92
cell_009,452,0.05388,9.06
cell_009,453,0.05434,9.99
cell_009,454,0.05363,8.55
cell_009,455,0.05437,10.04
cell_009,456,0.0542,9.7
cell_009,457,0.0545,10.3
cell_009,458,0.05438,10.05
cell_009,459,0.05417,9.64
cell_009,460,0.05379,8.86
cell_009,461,0.05395,9.19
cell_009,462,0.05403,9.36
cell_009,463,0.05377,8.82
cell_009,464,0.05441,10.13
cell_009,465,0.05457,10.44
cell_009,466,0.05408,9.46
cell_009,467,0.05394,9.17
cell_009,468,0.05437,10.04
cell_009,469,0.0539,9.08
cell_009,470,0.0544,10.1
cell_009,471,0.05435,10.0
cell_009,472,0.05455,10.4
cell_009,473,0.05395,9.2
cell_009,474,0.05382,8.94
cell_009,475,0.05445,10.21
cell_009,476,0.05449,10.28
cell_009,477,0.05444,10.18
cell_009,478,0.05432,9.94
cell_009,479,0.05437,10.04
cell_009,480,0.05391,9.11
cell_009,481,0.05425,9.8
cell_009,482,0.05425,9.8
cell_009,483,0.05381,8.9
cell_009,484,0.05443,10.16
cell_009,485,0.05395,9.2
cell_009,486,0.05469,10.69
cell_009,487,0.05433,9.96
cell_009,488,0.05395,9.19
cell_009,489,0.05428,9.86
cell_009,490,0.05465,10.61
cell_009,491,0.05469,10.69
cell_009,492,0.05404,9.36
cell_009,493,0.05467,10.64
cell_009,494,0.05459,10.49
cell_009,495,0.05465,10.6
cell_009,496,0.05462,10.55
cell_009,497,0.05403,9.34
cell_009,498,0.05441,10.12
cell_009,499,0.05409,9.48
cell_009,500,0.05419,9.68
cell_009,501,0.05455,10.41
cell_009,502,0.05477,10.84
cell_009,503,0.05491,11.13
cell_009,504,0.05411,9.51
cell_009,505,0.05429,9.88
cell_009,506,0.05497,11.26
cell_009,507,0.05497,11.25
cell_009,508,0.0543,9.9
cell_009,509,0.05442,10.14
cell_009,510,0.05466,10.63
cell_009,511,0.05413,9.56
cell_009,512,0.05446,10.22
cell_009,513,0.05455,10.41
cell_009,514,0.05469,10.69
cell_009,515,0.05462,10.54
cell_009,516,0.05417,9.63
cell_009,517,0.05492,11.16
cell_009,518,0.05497,11.26
cell_009,519,0.05505,11.42
cell_009,520,0.05504,11.4
cell_009,521,0.05495,11.21
cell_009,522,0.0545,10.29
cell_009,523,0.05469,10.7
cell_009,524,0.05434,9.98
cell_009,525,0.05479,10.89
cell_009,526,0.05431,9.92
cell_009,527,0.05493,11.18
cell_009,528,0.05514,11.6
cell_009,529,0.05515,11.63
cell_009,530,0.05452,10.34
cell_009,531,0.05493,11.17
cell_009,532,0.05472,10.76
cell_009,533,0.05505,11.41
cell_009,534,0.05498,11.28
cell_009,535,0.05529,11.9
cell_009,536,0.05473,10.78
cell_009,537,0.05533,11.98
cell_009,538,0.05509,11.5
cell_009,539,0.05523,11.78
cell_009,540,0.05513,11.59
cell_009,541,0.05529,11.9
cell_009,542,0.05458,10.47
cell_009,543,0.05449,10.28
cell_009,544,0.05492,11.15
cell_009,545,0.05505,11.42
cell_009,546,0.05496,11.24
cell_009,547,0.05515,11.62
cell_009,548,0.05464,10.58
cell_009,549,0.05503,11.39
cell_009,550,0.05458,10.47
cell_009,551,0.055,11.32
cell_009,552,0.0552,11.72
cell_009,553,0.05504,11.4
cell_009,554,0.05468,10.68
cell_009,555,0.05479,10.89
cell_009,556,0.05516,11.64
cell_009,557,0.0554,12.13
cell_009,558,0.05523,11.78
cell_009,559,0.05552,12.37
cell_009,560,0.05522,11.76
cell_009,561,0.05489,11.09
cell_009,562,0.05504,11.4
cell_009,563,0.05523,11.78
cell_009,564,0.05539,12.11
cell_009,565,0.05472,10.74
cell_009,566,0.05516,11.64
cell_009,567,0.05511,11.55
cell_009,568,0.05528,11.88
cell_009,569,0.05534,12.01
cell_009,570,0.05554,12.41
cell_009,571,0.05501,11.34
cell_009,572,0.05481,10.93
cell_009,573,0.05508,11.47
cell_009,574,0.055,11.32
cell_009,575,0.05493,11.18
cell_009,576,0.05537,12.07
cell_009,577,0.05486,11.04
cell_009,578,0.05493,11.18
cell_009,579,0.05565,12.62
cell_009,580,0.05505,11.42
cell_009,581,0.05529,11.91
cell_009,582,0.05503,11.38
cell_009,583,0.05491,11.13
cell_009,584,0.05504,11.4
cell_009,585,0.05529,11.91
cell_009,586,0.0551,11.52
cell_009,587,0.05502,11.35
cell_009,588,0.05547,12.27
cell_009,589,0.05547,12.27
cell_009,590,0.05545,12.24
cell_009,591,0.05592,13.18
cell_009,592,0.05583,13.0
cell_009,593,0.05513,11.58
cell_009,594,0.0559,13.13
cell_009,595,0.05564,12.62
cell_009,596,0.05587,13.09
cell_009,597,0.05596,13.26
cell_009,598,0.05568,12.69
cell_009,599,0.05533,11.99
cell_009,600,0.05553,12.4
cell_009,601,0.05537,12.07
cell_009,602,0.05602,13.38
cell_009,603,0.05529,11.91
cell_009,604,0.05571,12.76
cell_009,605,0.05569,12.72
cell_009,606,0.05539,12.1
cell_009,607,0.05581,12.96
cell_009,608,0.05562,12.56
cell_009,609,0.05527,11.86
cell_009,610,0.05591,13.16
cell_009,611,0.05544,12.2
cell_009,612,0.05521,11.75
cell_009,613,0.05524,11.79
cell_009,614,0.05573,12.79
cell_009,615,0.05592,13.17
cell_009,616,0.05549,12.3
cell_009,617,0.0554,12.13
cell_009,618,0.05546,12.24
cell_009,619,0.05577,12.87
cell_009,620,0.05547,12.27
cell_009,621,0.05613,13.61
cell_009,622,0.05573,12.79
cell_009,623,0.056,13.35
cell_009,624,0.05586,13.05
cell_009,625,0.05609,13.52
cell_009,626,0.05607,13.48
cell_009,627,0.05572,12.77
cell_009,628,0.05624,13.83
cell_009,629,0.05597,13.28
cell_009,630,0.05581,12.96
cell_009,631,0.05558,12.49
cell_009,632,0.05572,12.77
cell_009,633,0.05621,13.77
cell_009,634,0.0555,12.32
cell_009,635,0.05598,13.29
cell_009,636,0.05617,13.69
cell_009,637,0.0555,12.34
cell_009,638,0.05614,13.62
cell_009,639,0.05591,13.16
cell_009,640,0.05639,14.13
cell_009,641,0.05556,12.45
cell_009,642,0.05602,13.39
cell_009,643,0.05623,13.8
cell_009,644,0.05566,12.65
cell_009,645,0.05575,12.83
cell_009,646,0.05617,13.69
cell_009,647,0.05646,14.28
cell_009,648,0.05614,13.62
cell_009,649,0.05617,13.69
cell_009,650,0.05604,13.43
cell_009,651,0.05581,12.95
cell_009,652,0.05615,13.65
cell_009,653,0.05596,13.25
cell_009,654,0.05595,13.24
cell_009,655,0.05634,14.02
cell_009,656,0.05568,12.7
cell_009,657,0.05646,14.27
cell_009,658,0.05604,13.41
cell_009,659,0.05649,14.34
cell_009,660,0.05654,14.43
cell_009,661,0.05581,12.95
cell_009,662,0.05588,13.1
cell_009,663,0.05617,13.69
cell_009,664,0.05583,13.0
cell_009,665,0.05606,13.46
cell_009,666,0.05668,14.71
cell_009,667,0.05632,13.99
cell_009,668,0.05594,13.21
cell_009,669,0.0561,13.54
cell_009,670,0.05663,14.61
cell_009,671,0.05674,14.84
cell_009,672,0.05585,13.04
cell_009,673,0.05669,14.74
cell_009,674,0.05658,14.52
cell_009,675,0.05627,13.88
cell_009,676,0.0563,13.94
cell_009,677,0.05634,14.02
cell_009,678,0.05607,13.49
cell_009,679,0.056,13.34
cell_009,680,0.05654,14.44
cell_009,681,0.05672,14.8
cell_009,682,0.05668,14.72
cell_009,683,0.05671,14.78
cell_009,684,0.05671,14.77
cell_009,685,0.05692,15.21
cell_009,686,0.0569,15.15
cell_009,687,0.05691,15.19
cell_009,688,0.05673,14.81
cell_009,689,0.05688,15.12
cell_009,690,0.05602,13.38
cell_009,691,0.05661,14.58
cell_009,692,0.05649,14.32
cell_009,693,0.05681,14.97
cell_009,694,0.05628,13.9
cell_009,695,0.05649,14.33
cell_009,696,0.0567,14.75
cell_009,697,0.05644,14.24
cell_009,698,0.05705,15.47
cell_009,699,0.05678,14.93
cell_009,700,0.05658,14.51
cell_009,701,0.05696,15.27
cell_009,702,0.05711,15.58
cell_009,703,0.05657,14.49
cell_009,704,0.05678,14.93
cell_009,705,0.05618,13.7
cell_009,706,0.05691,15.19
cell_009,707,0.05712,15.6
cell_009,708,0.05621,13.77
cell_009,709,0.05651,14.38
cell_009,710,0.05631,13.97
cell_009,711,0.05697,15.31
cell_009,712,0.05658,14.51
cell_009,713,0.0566,14.56
cell_009,714,0.05666,14.67
cell_009,715,0.05714,15.65
cell_009,716,0.05682,15.01
cell_009,717,0.05713,15.64
cell_009,718,0.05706,15.48
cell_009,719,0.05669,14.74
cell_009,720,0.0572,15.77
cell_009,721,0.05692,15.2
cell_009,722,0.05696,15.28
cell_009,723,0.05673,14.83
cell_009,724,0.05677,14.91
cell_009,725,0.05698,15.32
cell_009,726,0.05658,14.51
