cell_id,cycle,capacity_ah,capacity_pct,temperature_c,charge_rate_c,discharge_rate_c
cell_008,657,1.806,88.97,21.1,1.5,1.0
cell_008,658,1.7451,85.97,21.1,1.5,1.0
cell_008,659,1.7633,86.87,21.1,1.5,1.0
cell_008,660,1.7692,87.16,21.1,1.5,1.0
cell_008,661,1.7289,85.17,21.1,1.5,1.0
cell_008,662,1.8032,88.84,21.1,1.5,1.0
cell_008,663,1.7416,85.8,21.1,1.5,1.0
cell_008,664,1.7967,88.52,21.1,1.5,1.0
cell_008,665,1.7386,85.65,21.1,1.5,1.0
cell_008,666,1.7465,86.04,21.1,1.5,1.0
cell_008,667,1.7879,88.08,21.1,1.5,1.0
cell_008,668,1.7865,88.01,21.1,1.5,1.0
cell_008,669,1.7401,85.73,21.1,1.5,1.0
cell_008,670,1.7246,84.96,21.1,1.5,1.0
cell_008,671,1.7903,88.2,21.1,1.5,1.0
cell_008,672,1.7598,86.7,21.1,1.5,1.0
cell_008,673,1.745,85.97,21.1,1.5,1.0
cell_008,674,1.7639,86.9,21.1,1.5,1.0
cell_008,675,1.7428,85.86,21.1,1.5,1.0
cell_008,676,1.7911,88.24,21.1,1.5,1.0
cell_008,677,1.7514,86.28,21.1,1.5,1.0
cell_008,678,1.7555,86.49,21.1,1.5,1.0
cell_008,679,1.7213,84.8,21.1,1.5,1.0
cell_008,680,1.727,85.08,21.1,1.5,1.0
cell_008,681,1.7803,87.71,21.1,1.5,1.0
cell_008,682,1.7307,85.26,21.1,1.5,1.0
cell_008,683,1.7612,86.77,21.1,1.5,1.0
cell_008,684,1.7573,86.57,21.1,1.5,1.0
cell_008,685,1.7338,85.42,21.1,1.5,1.0
cell_008,686,1.7412,85.78,21.1,1.5,1.0
cell_008,687,1.7514,86.28,21.1,1.5,1.0
cell_008,688,1.7918,88.27,21.1,1.5,1.0
cell_008,689,1.7628,86.85,21.1,1.5,1.0
cell_008,690,1.7246,84.96,21.1,1.5,1.0
cell_008,691,1.7484,86.14,21.1,1.5,1.0
cell_008,692,1.7538,86.4,21.1,1.5,1.0
cell_008,693,1.7653,86.97,21.1,1.5,1.0
cell_008,694,1.7727,87.33,21.1,1.5,1.0
cell_008,695,1.7258,85.02,21.1,1.5,1.0
cell_008,696,1.7866,88.02,21.1,1.5,1.0
cell_008,697,1.7858,87.98,21.1,1.5,1.0
cell_008,698,1.7621,86.81,21.1,1.5,1.0
cell_008,699,1.7168,84.58,21.1,1.5,1.0
cell_008,700,1.7712,87.26,21.1,1.5,1.0
cell_008,701,1.7481,86.12,21.1,1.5,1.0
cell_008,702,1.7671,87.06,21.1,1.5,1.0
cell_008,703,1.7247,84.97,21.1,1.5,1.0
cell_008,704,1.7519,86.31,21.1,1.5,1.0
cell_008,705,1.7393,85.69,21.1,1.5,1.0
cell_008,706,1.7641,86.91,21.1,1.5,1.0
cell_008,707,1.7778,87.59,21.1,1.5,1.0
cell_008,708,1.7601,86.71,21.1,1.5,1.0
cell_008,709,1.7445,85.94,21.1,1.5,1.0
cell_008,710,1.7512,86.27,21.1,1.5,1.0
cell_008,711,1.777,87.55,21.1,1.5,1.0
cell_008,712,1.7278,85.12,21.1,1.5,1.0
cell_008,713,1.7187,84.67,21.1,1.5,1.0
cell_008,714,1.7195,84.71,21.1,1.5,1.0
cell_008,715,1.7057,84.03,21.1,1.5,1.0
cell_008,716,1.7676,87.08,21.1,1.5,1.0
cell_008,717,1.7052,84.01,21.1,1.5,1.0
cell_008,718,1.7219,84.83,21.1,1.5,1.0
cell_008,719,1.7305,85.25,21.1,1.5,1.0
cell_008,720,1.7355,85.5,21.1,1.5,1.0
cell_008,721,1.7529,86.36,21.1,1.5,1.0
cell_008,722,1.7715,87.27,21.1,1.5,1.0
cell_008,723,1.705,84.0,21.1,1.5,1.0
cell_008,724,1.7114,84.31,21.1,1.5,1.0
cell_008,725,1.7526,86.34,21.1,1.5,1.0
cell_008,726,1.7501,86.22,21.1,1.5,1.0
cell_008,727,1.7588,86.65,21.1,1.5,1.0
cell_008,728,1.7614,86.77,21.1,1.5,1.0
cell_008,729,1.7573,86.57,21.1,1.5,1.0
cell_008,730,1.7455,85.99,21.1,1.5,1.0
cell_008,731,1.6989,83.7,21.1,1.5,1.0
cell_008,732,1.7252,84.99,21.1,1.5,1.0
cell_008,733,1.7543,86.42,21.1,1.5,1.0
cell_008,734,1.7009,83.79,21.1,1.5,1.0
cell_008,735,1.7005,83.78,21.1,1.5,1.0
cell_008,736,1.7252,84.99,21.1,1.5,1.0
cell_008,737,1.7202,84.75,21.1,1.5,1.0
cell_008,738,1.7068,84.09,21.1,1.5,1.0
cell_008,739,1.7461,86.02,21.1,1.5,1.0
cell_008,740,1.7253,85.0,21.1,1.5,1.0
cell_008,741,1.7342,85.44,21.1,1.5,1.0
cell_008,742,1.7229,84.88,21.1,1.5,1.0
cell_008,743,1.7387,85.66,21.1,1.5,1.0
cell_008,744,1.7437,85.91,21.1,1.5,1.0
cell_008,745,1.7613,86.77,21.1,1.5,1.0
cell_008,746,1.6858,83.05,21.1,1.5,1.0
cell_008,747,1.7041,83.95,21.1,1.5,1.0
cell_008,748,1.737,85.57,21.1,1.5,1.0
cell_008,749,1.6882,83.17,21.1,1.5,1.0
cell_008,750,1.7462,86.02,21.1,1.5,1.0
cell_008,751,1.7155,84.51,21.1,1.5,1.0
cell_008,752,1.6915,83.33,21.1,1.5,1.0
cell_008,753,1.697,83.6,21.1,1.5,1.0
cell_008,754,1.7136,84.42,21.1,1.5,1.0
cell_008,755,1.7128,84.38,21.1,1.5,1.0
cell_008,756,1.7575,86.58,21.1,1.5,1.0
cell_008,757,1.6872,83.12,21.1,1.5,1.0
cell_008,758,1.7556,86.49,21.1,1.5,1.0
cell_008,759,1.6831,82.92,21.1,1.5,1.0
cell_008,760,1.705,84.0,21.1,1.5,1.0
cell_008,761,1.7509,86.26,21.1,1.5,1.0
cell_008,762,1.7483,86.13,21.1,1.5,1.0
cell_008,763,1.719,84.68,21.1,1.5,1.0
cell_008,764,1.7032,83.91,21.1,1.5,1.0
cell_008,765,1.6973,83.62,21.1,1.5,1.0
cell_008,766,1.7171,84.59,21.1,1.5,1.0
cell_008,767,1.6952,83.51,21.1,1.5,1.0
cell_008,768,1.7426,85.85,21.1,1.5,1.0
cell_008,769,1.6784,82.69,21.1,1.5,1.0
cell_008,770,1.718,84.64,21.1,1.5,1.0
cell_008,771,1.7474,86.09,21.1,1.5,1.0
cell_008,772,1.7117,84.33,21.1,1.5,1.0
cell_008,773,1.6871,83.11,21.1,1.5,1.0
cell_008,774,1.75,86.21,21.1,1.5,1.0
cell_008,775,1.7268,85.07,21.1,1.5,1.0
cell_008,776,1.6953,83.52,21.1,1.5,1.0
cell_008,777,1.6844,82.98,21.1,1.5,1.0
cell_008,778,1.6929,83.4,21.1,1.5,1.0
cell_008,779,1.7492,86.17,21.1,1.5,1.0
cell_008,780,1.7037,83.93,21.1,1.5,1.0
cell_008,781,1.7084,84.17,21.1,1.5,1.0
cell_008,782,1.7461,86.02,21.1,1.5,1.0
cell_008,783,1.6713,82.34,21.1,1.5,1.0
cell_008,784,1.6835,82.94,21.1,1.5,1.0
cell_008,785,1.7236,84.92,21.1,1.5,1.0
cell_008,786,1.722,84.83,21.1,1.5,1.0
cell_008,787,1.6953,83.52,21.1,1.5,1.0
cell_008,788,1.7329,85.37,21.1,1.5,1.0
cell_008,789,1.705,84.0,21.1,1.5,1.0
cell_008,790,1.6867,83.1,21.1,1.5,1.0
cell_008,791,1.7305,85.25,21.1,1.5,1.0
cell_008,792,1.691,83.3,21.1,1.5,1.0
cell_008,793,1.7182,84.65,21.1,1.5,1.0
cell_008,794,1.6826,82.89,21.1,1.5,1.0
cell_008,795,1.7348,85.46,21.1,1.5,1.0
cell_008,796,1.7127,84.38,21.1,1.5,1.0
cell_008,797,1.6714,82.34,21.1,1.5,1.0
cell_008,798,1.7059,84.04,21.1,1.5,1.0
cell_008,799,1.7045,83.97,21.1,1.5,1.0
cell_008,800,1.6857,83.04,21.1,1.5,1.0
cell_009,1,2.0158,100.09,28.1,0.5,1.0
cell_009,2,2.013,99.96,28.1,0.5,1.0
cell_009,3,2.0503,101.81,28.1,0.5,1.0
cell_009,4,2.0326,100.93,28.1,0.5,1.0
cell_009,5,1.9802,98.33,28.1,0.5,1.0
cell_009,6,2.0105,99.83,28.1,0.5,1.0
cell_009,7,2.0194,100.27,28.1,0.5,1.0
cell_009,8,2.0356,101.08,28.1,0.5,1.0
cell_009,9,2.0495,101.77,28.1,0.5,1.0
cell_009,10,1.9769,98.16,28.1,0.5,1.0
cell_009,11,2.039,101.25,28.1,0.5,1.0
cell_009,12,2.0289,100.75,28.1,0.5,1.0
cell_009,13,1.9849,98.56,28.1,0.5,1.0
cell_009,14,2.0096,99.79,28.1,0.5,1.0
cell_009,15,1.9822,98.43,28.1,0.5,1.0
cell_009,16,2.0285,100.73,28.1,0.5,1.0
cell_009,17,1.9755,98.1,28.1,0.5,1.0
cell_009,18,1.9763,98.13,28.1,0.5,1.0
cell_009,19,1.9795,98.29,28.1,0.5,1.0
cell_009,20,2.0141,100.01,28.1,0.5,1.0
cell_009,21,1.9887,98.75,28.1,0.5,1.0
cell_009,22,1.9752,98.08,28.1,0.5,1.0
cell_009,23,2.0102,99.82,28.1,0.5,1.0
cell_009,24,2.0358,101.09,28.1,0.5,1.0
cell_009,25,2.0271,100.65,28.1,0.5,1.0
cell_009,26,2.0428,101.44,28.1,0.5,1.0
cell_009,27,2.0288,100.74,28.1,0.5,1.0
cell_009,28,1.9962,99.12,28.1,0.5,1.0
cell_009,29,2.0153,100.07,28.1,0.5,1.0
cell_009,30,1.978,98.22,28.1,0.5,1.0
cell_009,31,1.9913,98.88,28.1,0.5,1.0
cell_009,32,2.0048,99.55,28.1,0.5,1.0
cell_009,33,2.0288,100.74,28.1,0.5,1.0
cell_009,34,1.9964,99.13,28.1,0.5,1.0
cell_009,35,2.0424,101.42,28.1,0.5,1.0
cell_009,36,2.0105,99.83,28.1,0.5,1.0
cell_009,37,2.0061,99.62,28.1,0.5,1.0
cell_009,38,2.0047,99.55,28.1,0.5,1.0
cell_009,39,1.9883,98.73,28.1,0.5,1.0
cell_009,40,1.9799,98.31,28.1,0.5,1.0
cell_009,41,2.0007,99.34,28.1,0.5,1.0
cell_009,42,2.0306,100.83,28.1,0.5,1.0
cell_009,43,1.9938,99.0,28.1,0.5,1.0
cell_009,44,1.9628,97.47,28.1,0.5,1.0
cell_009,45,2.0402,101.31,28.1,0.5,1.0
cell_009,46,2.0176,100.18,28.1,0.5,1.0
cell_009,47,2.016,100.11,28.1,0.5,1.0
cell_009,48,2.0246,100.53,28.1,0.5,1.0
cell_009,49,1.9591,97.28,28.1,0.5,1.0
cell_009,50,1.9806,98.35,28.1,0.5,1.0
cell_009,51,1.9791,98.27,28.1,0.5,1.0
cell_009,52,1.9947,99.05,28.1,0.5,1.0
cell_009,53,1.9956,99.09,28.1,0.5,1.0
cell_009,54,2.0067,99.65,28.1,0.5,1.0
cell_009,55,1.9923,98.93,28.1,0.5,1.0
cell_009,56,2.0331,100.95,28.1,0.5,1.0
cell_009,57,2.0018,99.4,28.1,0.5,1.0
cell_009,58,2.0046,99.54,28.1,0.5,1.0
cell_009,59,1.9947,99.05,28.1,0.5,1.0
cell_009,60,2.0189,100.25,28.1,0.5,1.0
cell_009,61,2.0219,100.4,28.1,0.5,1.0
cell_009,62,1.9966,99.14,28.1,0.5,1.0
cell_009,63,1.9608,97.36,28.1,0.5,1.0
cell_009,64,1.9668,97.66,28.1,0.5,1.0
cell_009,65,1.9781,98.23,28.1,0.5,1.0
cell_009,66,2.0298,100.79,28.1,0.5,1.0
cell_009,67,1.9935,98.99,28.1,0.5,1.0
cell_009,68,1.9954,99.08,28.1,0.5,1.0
cell_009,69,1.9611,97.38,28.1,0.5,1.0
cell_009,70,1.955,97.08,28.1,0.5,1.0
cell_009,71,1.9584,97.24,28.1,0.5,1.0
cell_009,72,1.9576,97.21,28.1,0.5,1.0
cell_009,73,2.0026,99.44,28.1,0.5,1.0
cell_009,74,1.9706,97.85,28.1,0.5,1.0
cell_009,75,2.008,99.71,28.1,0.5,1.0
cell_009,76,1.9855,98.59,28.1,0.5,1.0
cell_009,77,1.9911,98.87,28.1,0.5,1.0
cell_009,78,1.9806,98.35,28.1,0.5,1.0
cell_009,79,2.0233,100.47,28.1,0.5,1.0
cell_009,80,1.9873,98.68,28.1,0.5,1.0
cell_009,81,2.0103,99.82,28.1,0.5,1.0
cell_009,82,1.9973,99.18,28.1,0.5,1.0
cell_009,83,1.9669,97.67,28.1,0.5,1.0
cell_009,84,1.9492,96.79,28.1,0.5,1.0
cell_009,85,2.0229,100.45,28.1,0.5,1.0
cell_009,86,2.0117,99.89,28.1,0.5,1.0
cell_009,87,2.001,99.36,28.1,0.5,1.0
cell_009,88,1.9507,96.86,28.1,0.5,1.0
cell_009,89,2.0144,100.03,28.1,0.5,1.0
cell_009,90,1.9733,97.98,28.1,0.5,1.0
cell_009,91,1.9726,97.95,28.1,0.5,1.0
cell_009,92,1.9477,96.72,28.1,0.5,1.0
cell_009,93,2.0045,99.54,28.1,0.5,1.0
cell_009,94,1.9445,96.55,28.1,0.5,1.0
cell_009,95,1.9925,98.94,28.1,0.5,1.0
cell_009,96,2.0119,99.9,28.1,0.5,1.0
cell_009,97,1.9644,97.55,28.1,0.5,1.0
cell_009,98,1.9919,98.91,28.1,0.5,1.0
cell_009,99,1.9517,96.91,28.1,0.5,1.0
cell_009,100,1.9486,96.76,28.1,0.5,1.0
cell_009,101,2.0197,100.29,28.1,0.5,1.0
cell_009,102,2.0078,99.7,28.1,0.5,1.0
cell_009,103,1.9551,97.08,28.1,0.5,1.0
cell_009,104,2.0155,100.08,28.1,0.5,1.0
cell_009,105,1.9746,98.05,28.1,0.5,1.0
cell_009,106,2.018,100.2,28.1,0.5,1.0
cell_009,107,1.9734,97.99,28.1,0.5,1.0
cell_009,108,1.9597,97.31,28.1,0.5,1.0
cell_009,109,1.9627,97.46,28.1,0.5,1.0
cell_009,110,1.9582,97.24,28.1,0.5,1.0
cell_009,111,1.9417,96.41,28.1,0.5,1.0
cell_009,112,1.9677,97.71,28.1,0.5,1.0
cell_009,113,2.0048,99.55,28.1,0.5,1.0
cell_009,114,1.9698,97.81,28.1,0.5,1.0
cell_009,115,1.9405,96.36,28.1,0.5,1.0
cell_009,116,2.0107,99.84,28.1,0.5,1.0
cell_009,117,1.9363,96.15,28.1,0.5,1.0
cell_009,118,1.9603,97.34,28.1,0.5,1.0
cell_009,119,1.9844,98.54,28.1,0.5,1.0
cell_009,120,1.9776,98.2,28.1,0.5,1.0
cell_009,121,2.0021,99.42,28.1,0.5,1.0
cell_009,122,1.939,96.28,28.1,0.5,1.0
cell_009,123,1.9953,99.08,28.1,0.5,1.0
cell_009,124,2.0044,99.53,28.1,0.5,1.0
cell_009,125,1.9481,96.74,28.1,0.5,1.0
cell_009,126,1.968,97.72,28.1,0.5,1.0
cell_009,127,1.9861,98.62,28.1,0.5,1.0
cell_009,128,1.9521,96.93,28.1,0.5,1.0
cell_009,129,2.0008,99.35,28.1,0.5,1.0
cell_009,130,1.9698,97.81,28.1,0.5,1.0
cell_009,131,1.9626,97.45,28.1,0.5,1.0
cell_009,132,1.9909,98.86,28.1,0.5,1.0
cell_009,133,1.9446,96.56,28.1,0.5,1.0
cell_009,134,1.9366,96.16,28.1,0.5,1.0
cell_009,135,1.9669,97.67,28.1,0.5,1.0
cell_009,136,1.9425,96.46,28.1,0.5,1.0
cell_009,137,1.9892,98.77,28.1,0.5,1.0
cell_009,138,1.9702,97.83,28.1,0.5,1.0
cell_009,139,1.9636,97.5,28.1,0.5,1.0
cell_009,140,1.9498,96.82,28.1,0.5,1.0
cell_009,141,1.9294,95.81,28.1,0.5,1.0
cell_009,142,1.9282,95.74,28.1,0.5,1.0
cell_009,143,1.9769,98.16,28.1,0.5,1.0
cell_009,144,1.9377,96.22,28.1,0.5,1.0
cell_009,145,1.9943,99.03,28.1,0.5,1.0
cell_009,146,1.9818,98.41,28.1,0.5,1.0
cell_009,147,1.9826,98.44,28.1,0.5,1.0
cell_009,148,1.9481,96.74,28.1,0.5,1.0
cell_009,149,1.941,96.38,28.1,0.5,1.0
cell_009,150,1.9408,96.37,28.1,0.5,1.0
cell_009,151,1.9804,98.34,28.1,0.5,1.0
cell_009,152,1.9357,96.12,28.1,0.5,1.0
cell_009,153,1.9609,97.37,28.1,0.5,1.0
cell_009,154,1.9447,96.56,28.1,0.5,1.0
cell_009,155,1.9707,97.86,28.1,0.5,1.0
cell_009,156,1.9675,97.7,28.1,0.5,1.0
cell_009,157,1.9976,99.19,28.1,0.5,1.0
cell_009,158,1.9922,98.92,28.1,0.5,1.0
cell_009,159,1.9956,99.09,28.1,0.5,1.0
cell_009,160,1.9395,96.31,28.1,0.5,1.0
cell_009,161,1.9264,95.66,28.1,0.5,1.0
cell_009,162,1.9215,95.41,28.1,0.5,1.0
cell_009,163,1.9364,96.15,28.1,0.5,1.0
cell_009,164,1.9715,97.89,28.1,0.5,1.0
cell_009,165,1.9609,97.37,28.1,0.5,1.0
cell_009,166,1.9306,95.86,28.1,0.5,1.0
cell_009,167,1.977,98.17,28.1,0.5,1.0
cell_009,168,1.9183,95.25,28.1,0.5,1.0
cell_009,169,1.9536,97.01,28.1,0.5,1.0
cell_009,170,1.9816,98.4,28.1,0.5,1.0
cell_009,171,1.93,95.84,28.1,0.5,1.0
cell_009,172,1.9669,97.67,28.1,0.5,1.0
cell_009,173,1.9599,97.32,28.1,0.5,1.0
cell_009,174,1.9911,98.87,28.1,0.5,1.0
cell_009,175,1.9175,95.21,28.1,0.5,1.0
cell_009,176,1.9904,98.84,28.1,0.5,1.0
cell_009,177,1.9866,98.65,28.1,0.5,1.0
cell_009,178,1.9842,98.53,28.1,0.5,1.0
cell_009,179,1.9144,95.06,28.1,0.5,1.0
cell_009,180,1.9887,98.75,28.1,0.5,1.0
cell_009,181,1.9345,96.06,28.1,0.5,1.0
cell_009,182,1.9746,98.05,28.1,0.5,1.0
cell_009,183,1.9378,96.22,28.1,0.5,1.0
cell_009,184,1.9765,98.14,28.1,0.5,1.0
cell_009,185,1.9615,97.4,28.1,0.5,1.0
cell_009,186,1.9835,98.49,28.1,0.5,1.0
cell_009,187,1.9701,97.83,28.1,0.5,1.0
cell_009,188,1.9494,96.8,28.1,0.5,1.0
cell_009,189,1.9844,98.54,28.1,0.5,1.0
cell_009,190,1.9439,96.53,28.1,0.5,1.0
cell_009,191,1.9698,97.81,28.1,0.5,1.0
cell_009,192,1.9316,95.92,28.1,0.5,1.0
cell_009,193,1.9432,96.49,28.1,0.5,1.0
cell_009,194,1.9333,96.0,28.1,0.5,1.0
cell_009,195,1.9578,97.22,28.1,0.5,1.0
cell_009,196,1.9373,96.2,28.1,0.5,1.0
cell_009,197,1.9676,97.7,28.1,0.5,1.0
cell_009,198,1.9196,95.32,28.1,0.5,1.0
cell_009,199,1.93,95.83,28.1,0.5,1.0
cell_009,200,1.9388,96.27,28.1,0.5,1.0
cell_009,201,1.9774,98.19,28.1,0.5,1.0
cell_009,202,1.9349,96.08,28.1,0.5,1.0
cell_009,203,1.9047,94.58,28.1,0.5,1.0
cell_009,204,1.9771,98.17,28.1,0.5,1.0
cell_009,205,1.9042,94.55,28.1,0.5,1.0
cell_009,206,1.9736,98.0,28.1,0.5,1.0
cell_009,207,1.957,97.17,28.1,0.5,1.0
cell_009,208,1.9726,97.95,28.1,0.5,1.0
cell_009,209,1.9179,95.23,28.1,0.5,1.0
cell_009,210,1.9333,96.0,28.1,0.5,1.0
cell_009,211,1.944,96.53,28.1,0.5,1.0
cell_009,212,1.9282,95.75,28.1,0.5,1.0
cell_009,213,1.9633,97.49,28.1,0.5,1.0
cell_009,214,1.96,97.33,28.1,0.5,1.0
cell_009,215,1.9232,95.5,28.1,0.5,1.0
cell_009,216,1.9412,96.39,28.1,0.5,1.0
cell_009,217,1.8991,94.3,28.1,0.5,1.0
cell_009,218,1.9145,95.06,28.1,0.5,1.0
cell_009,219,1.9566,97.15,28.1,0.5,1.0
cell_009,220,1.9481,96.74,28.1,0.5,1.0
cell_009,221,1.9732,97.98,28.1,0.5,1.0
cell_009,222,1.9741,98.03,28.1,0.5,1.0
cell_009,223,1.9316,95.92,28.1,0.5,1.0
cell_009,224,1.9032,94.51,28.1,0.5,1.0
cell_009,225,1.9507,96.86,28.1,0.5,1.0
cell_009,226,1.9051,94.6,28.1,0.5,1.0
cell_009,227,1.9127,94.98,28.1,0.5,1.0
cell_009,228,1.8932,94.01,28.1,0.5,1.0
cell_009,229,1.96,97.33,28.1,0.5,1.0
cell_009,230,1.9218,95.43,28.1,0.5,1.0
cell_009,231,1.904,94.55,28.1,0.5,1.0
cell_009,232,1.894,94.05,28.1,0.5,1.0
cell_009,233,1.96,97.32,28.1,0.5,1.0
cell_009,234,1.9492,96.79,28.1,0.5,1.0
cell_009,235,1.9529,96.97,28.1,0.5,1.0
cell_009,236,1.92,95.34,28.1,0.5,1.0
cell_009,237,1.9437,96.52,28.1,0.5,1.0
cell_009,238,1.9019,94.44,28.1,0.5,1.0
cell_009,239,1.965,97.57,28.1,0.5,1.0
cell_009,240,1.9035,94.52,28.1,0.5,1.0
cell_009,241,1.9011,94.4,28.1,0.5,1.0
cell_009,242,1.9241,95.54,28.1,0.5,1.0
cell_009,243,1.9524,96.95,28.1,0.5,1.0
cell_009,244,1.9586,97.26,28.1,0.5,1.0
cell_009,245,1.9176,95.22,28.1,0.5,1.0
cell_009,246,1.947,96.68,28.1,0.5,1.0
cell_009,247,1.95,96.83,28.1,0.5,1.0
cell_009,248,1.9422,96.44,28.1,0.5,1.0
cell_009,249,1.8981,94.25,28.1,0.5,1.0
cell_009,250,1.8877,93.74,28.1,0.5,1.0
cell_009,251,1.9361,96.14,28.1,0.5,1.0
cell_009,252,1.953,96.98,28.1,0.5,1.0
cell_009,253,1.9427,96.47,28.1,0.5,1.0
cell_009,254,1.9192,95.3,28.1,0.5,1.0
cell_009,255,1.9364,96.15,28.1,0.5,1.0
cell_009,256,1.8989,94.29,28.1,0.5,1.0
cell_009,257,1.9205,95.37,28.1,0.5,1.0
cell_009,258,1.94,96.33,28.1,0.5,1.0
cell_009,259,1.9064,94.66,28.1,0.5,1.0
cell_009,260,1.8924,93.97,28.1,0.5,1.0
cell_009,261,1.8903,93.87,28.1,0.5,1.0
cell_009,262,1.9163,95.16,28.1,0.5,1.0
cell_009,263,1.9095,94.82,28.1,0.5,1.0
cell_009,264,1.9042,94.56,28.1,0.5,1.0
cell_009,265,1.9137,95.03,28.1,0.5,1.0
cell_009,266,1.9383,96.25,28.1,0.5,1.0
cell_009,267,1.9436,96.51,28.1,0.5,1.0
cell_009,268,1.9263,95.65,28.1,0.5,1.0
cell_009,269,1.9413,96.4,28.1,0.5,1.0
cell_009,270,1.8903,93.86,28.1,0.5,1.0
cell_009,271,1.889,93.8,28.1,0.5,1.0
cell_009,272,1.9037,94.53,28.1,0.5,1.0
cell_009,273,1.882,93.45,28.1,0.5,1.0
cell_009,274,1.9166,95.17,28.1,0.5,1.0
cell_009,275,1.8994,94.31,28.1,0.5,1.0
cell_009,276,1.8865,93.68,28.1,0.5,1.0
cell_009,277,1.9217,95.42,28.1,0.5,1.0
cell_009,278,1.8783,93.27,28.1,0.5,1.0
cell_009,279,1.925,95.59,28.1,0.5,1.0
cell_009,280,1.9302,95.85,28.1,0.5,1.0
cell_009,281,1.88,93.35,28.1,0.5,1.0
cell_009,282,1.9361,96.14,28.1,0.5,1.0
cell_009,283,1.9104,94.86,28.1,0.5,1.0
cell_009,284,1.8688,92.8,28.1,0.5,1.0
cell_009,285,1.8984,94.26,28.1,0.5,1.0
cell_009,286,1.879,93.31,28.1,0.5,1.0
cell_009,287,1.8925,93.97,28.1,0.5,1.0
cell_009,288,1.9057,94.63,28.1,0.5,1.0
cell_009,289,1.9461,96.63,28.1,0.5,1.0
cell_009,290,1.937,96.19,28.1,0.5,1.0
cell_009,291,1.8925,93.97,28.1,0.5,1.0
cell_009,292,1.8705,92.88,28.1,0.5,1.0
cell_009,293,1.9427,96.46,28.1,0.5,1.0
cell_009,294,1.9405,96.36,28.1,0.5,1.0
cell_009,295,1.9139,95.04,28.1,0.5,1.0
cell_009,296,1.9229,95.48,28.1,0.5,1.0
cell_009,297,1.8836,93.53,28.1,0.5,1.0
cell_009,298,1.868,92.76,28.1,0.5,1.0
cell_009,299,1.8859,93.64,28.1,0.5,1.0
cell_009,300,1.8777,93.24,28.1,0.5,1.0
cell_009,301,1.9164,95.16,28.1,0.5,1.0
cell_009,302,1.8733,93.02,28.1,0.5,1.0
cell_009,303,1.8716,92.94,28.1,0.5,1.0
cell_009,304,1.9144,95.06,28.1,0.5,1.0
cell_009,305,1.8916,93.93,28.1,0.5,1.0
cell_009,306,1.9026,94.47,28.1,0.5,1.0
cell_009,307,1.9268,95.68,28.1,0.5,1.0
cell_009,308,1.8939,94.04,28.1,0.5,1.0
cell_009,309,1.8862,93.66,28.1,0.5,1.0
cell_009,310,1.9257,95.62,28.1,0.5,1.0
cell_009,311,1.9215,95.41,28.1,0.5,1.0
cell_009,312,1.9093,94.81,28.1,0.5,1.0
cell_009,313,1.8978,94.24,28.1,0.5,1.0
cell_009,314,1.8946,94.08,28.1,0.5,1.0
cell_009,315,1.8566,92.19,28.1,0.5,1.0
cell_009,316,1.8731,93.01,28.1,0.5,1.0
cell_009,317,1.8819,93.45,28.1,0.5,1.0
cell_009,318,1.8553,92.13,28.1,0.5,1.0
cell_009,319,1.8674,92.73,28.1,0.5,1.0
cell_009,320,1.8986,94.28,28.1,0.5,1.0
cell_009,321,1.8546,92.09,28.1,0.5,1.0
cell_009,322,1.8813,93.42,28.1,0.5,1.0
cell_009,323,1.9247,95.57,28.1,0.5,1.0
cell_009,324,1.8927,93.98,28.1,0.5,1.0
cell_009,325,1.8633,92.52,28.1,0.5,1.0
cell_009,326,1.8957,94.13,28.1,0.5,1.0
cell_009,327,1.8716,92.93,28.1,0.5,1.0
cell_009,328,1.8615,92.44,28.1,0.5,1.0
cell_009,329,1.9062,94.65,28.1,0.5,1.0
cell_009,330,1.9101,94.85,28.1,0.5,1.0
cell_009,331,1.8743,93.07,28.1,0.5,1.0
cell_009,332,1.8883,93.76,28.1,0.5,1.0
cell_009,333,1.9071,94.7,28.1,0.5,1.0
cell_009,334,1.8688,92.8,28.1,0.5,1.0
cell_009,335,1.8781,93.26,28.1,0.5,1.0
cell_009,336,1.8843,93.57,28.1,0.5,1.0
cell_009,337,1.9253,95.6,28.1,0.5,1.0
cell_009,338,1.8808,93.39,28.1,0.5,1.0
cell_009,339,1.8664,92.68,28.1,0.5,1.0
cell_009,340,1.8899,93.84,28.1,0.5,1.0
cell_009,341,1.8671,92.71,28.1,0.5,1.0
cell_009,342,1.9235,95.51,28.1,0.5,1.0
cell_009,343,1.8465,91.69,28.1,0.5,1.0
cell_009,344,1.9075,94.72,28.1,0.5,1.0
cell_009,345,1.8776,93.23,28.1,0.5,1.0
cell_009,346,1.8574,92.23,28.1,0.5,1.0
cell_009,347,1.8915,93.92,28.1,0.5,1.0
cell_009,348,1.9016,94.43,28.1,0.5,1.0
cell_009,349,1.8662,92.67,28.1,0.5,1.0
cell_009,350,1.8516,91.94,28.1,0.5,1.0
cell_009,351,1.8746,93.08,28.1,0.5,1.0
cell_009,352,1.9157,95.12,28.1,0.5,1.0
cell_009,353,1.9095,94.82,28.1,0.5,1.0
cell_009,354,1.8556,92.14,28.1,0.5,1.0
cell_009,355,1.8658,92.65,28.1,0.5,1.0
cell_009,356,1.9088,94.78,28.1,0.5,1.0
